Informações do equipamento,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,ID do Transformador,gas,x,Fabricante,Ano de Fabricação,Potência KVA,Tensão KV,Volume de Óleo,Data de Amostragem,Condição de Operação,media_x,sigma_xmr,ucl_x,lcl_x,mr,media_mr,ucl_mr,lcl_mr,sinal_cep
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Dióxido de Carbono,2404.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,,321.1666666666667,1049.2515,0,1
,,,,,,2025-07-30 00:00:00,Normal,TR01,Dióxido de Carbono,1733.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,671.0,321.1666666666667,1049.2515,0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Dióxido de Carbono,2013.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,280.0,321.1666666666667,1049.2515,0,1
,,,,,,2024-06-28 00:00:00,Normal,TR01,Dióxido de Carbono,1750.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,263.0,321.1666666666667,1049.2515,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Dióxido de Carbono,1201.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,549.0,321.1666666666667,1049.2515,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Dióxido de Carbono,1174.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,27.0,321.1666666666667,1049.2515,0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Dióxido de Carbono,777.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,397.0,321.1666666666667,1049.2515,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Dióxido de Carbono,962.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,185.0,321.1666666666667,1049.2515,0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Dióxido de Carbono,362.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,600.0,321.1666666666667,1049.2515,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Dióxido de Carbono,729.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,367.0,321.1666666666667,1049.2515,0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Dióxido de Carbono,266.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,463.0,321.1666666666667,1049.2515,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Dióxido de Carbono,220.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,46.0,321.1666666666667,1049.2515,0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Dióxido de Carbono,214.0,,,,,,,,1061.923076923077,284.7222222222223,1916.0897435897436,207.75641025641005,6.0,321.1666666666667,1049.2515,0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,,0.3333333333333333,1.089,0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Etano,1.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Etano,1.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,1.0,0.3333333333333333,1.089,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Etano,0.0,,,,,,,,0.15384615384615385,0.2955082742316785,1.0403709765411895,-0.7326786688488817,0.0,0.3333333333333333,1.089,0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Etileno,14.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,,3.0,9.801,0,1
,,,,,,2025-07-30 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,14.0,3.0,9.801,0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Etileno,3.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,3.0,3.0,9.801,0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,3.0,3.0,9.801,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Etileno,0.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,0.0,3.0,9.801,0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Etileno,16.0,,,,,,,,2.5384615384615383,2.659574468085107,10.51718494271686,-5.440261865793782,16.0,3.0,9.801,0,1
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Hidrogênio,66.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,,49.25,160.89974999999998,0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Hidrogênio,190.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,124.0,49.25,160.89974999999998,0,1
,,,,,,2024-12-31 00:00:00,Normal,TR01,Hidrogênio,12.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,178.0,49.25,160.89974999999998,0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Hidrogênio,6.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,6.0,49.25,160.89974999999998,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Hidrogênio,9.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,3.0,49.25,160.89974999999998,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,2.0,49.25,160.89974999999998,0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Hidrogênio,24.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,17.0,49.25,160.89974999999998,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Hidrogênio,0.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,24.0,49.25,160.89974999999998,0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Hidrogênio,97.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,97.0,49.25,160.89974999999998,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Hidrogênio,0.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,97.0,49.25,160.89974999999998,0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Hidrogênio,25.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,25.0,49.25,160.89974999999998,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,18.0,49.25,160.89974999999998,0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Hidrogênio,7.0,,,,,,,,34.61538461538461,43.6613475177305,165.5994271685761,-96.36865793780689,0.0,49.25,160.89974999999998,0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Metano,1.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,,1.4166666666666667,4.62825,0,0
,,,,,,2025-07-30 00:00:00,Normal,TR01,Metano,4.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,3.0,1.4166666666666667,4.62825,0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Metano,2.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,2.0,1.4166666666666667,4.62825,0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Metano,5.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,3.0,1.4166666666666667,4.62825,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR01,Metano,4.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Metano,3.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Metano,2.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,2.0,1.4166666666666667,4.62825,0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Metano,1.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,0.0,1.4166666666666667,4.62825,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR01,Metano,1.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0
,,,,,,2017-08-02 00:00:00,Normal,TR01,Metano,0.0,,,,,,,,1.7692307692307692,1.2559101654846339,5.5369612656846705,-1.9984997272231322,1.0,1.4166666666666667,4.62825,0,0
TR01,WEG,2016,25000,138,12870,2026-02-06 00:00:00,Normal,TR01,Monóxido de Carbono,362.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,,45.166666666666664,147.55949999999999,0,1
,,,,,,2025-07-30 00:00:00,Normal,TR01,Monóxido de Carbono,316.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,46.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2024-12-31 00:00:00,Normal,TR01,Monóxido de Carbono,328.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,12.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2024-06-28 00:00:00,Normal,TR01,Monóxido de Carbono,369.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,41.0,45.166666666666664,147.55949999999999,0,1
,,,,,,2023-02-14 00:00:00,Normal,TR01,Monóxido de Carbono,265.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,104.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR01,Monóxido de Carbono,247.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,18.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2021-07-25 00:00:00,Normal,TR01,Monóxido de Carbono,186.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,61.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR01,Monóxido de Carbono,198.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,12.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2019-12-13 00:00:00,Normal,TR01,Monóxido de Carbono,110.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,88.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR01,Monóxido de Carbono,168.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,58.0,45.166666666666664,147.55949999999999,0,0
,,,,,,2018-09-19 00:00:00,Normal,TR01,Monóxido de Carbono,98.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,70.0,45.166666666666664,147.55949999999999,0,1
,,,,,,2018-03-15 00:00:00,Normal,TR01,Monóxido de Carbono,94.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,4.0,45.166666666666664,147.55949999999999,0,1
,,,,,,2017-08-02 00:00:00,Normal,TR01,Monóxido de Carbono,122.0,,,,,,,,220.23076923076923,40.04137115839244,340.3548827059465,100.10665575559192,28.0,45.166666666666664,147.55949999999999,0,0
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,0
,,,,,,2025-07-30 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2024-12-30 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2024-07-01 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2021-07-24 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2019-12-12 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2019-01-17 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR02,Acetileno,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Dióxido de Carbono,5393.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,,715.0,2335.9049999999997,0,1
,,,,,,2025-07-30 00:00:00,Normal,TR02,Dióxido de Carbono,3699.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,1694.0,715.0,2335.9049999999997,0,0
,,,,,,2024-12-30 00:00:00,Normal,TR02,Dióxido de Carbono,3894.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,195.0,715.0,2335.9049999999997,0,0
,,,,,,2024-07-01 00:00:00,Normal,TR02,Dióxido de Carbono,4218.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,324.0,715.0,2335.9049999999997,0,1
,,,,,,2023-02-14 00:00:00,Normal,TR02,Dióxido de Carbono,2342.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,1876.0,715.0,2335.9049999999997,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR02,Dióxido de Carbono,2244.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,98.0,715.0,2335.9049999999997,0,0
,,,,,,2021-07-24 00:00:00,Normal,TR02,Dióxido de Carbono,1679.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,565.0,715.0,2335.9049999999997,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR02,Dióxido de Carbono,1699.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,20.0,715.0,2335.9049999999997,0,0
,,,,,,2019-12-12 00:00:00,Normal,TR02,Dióxido de Carbono,441.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,1258.0,715.0,2335.9049999999997,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR02,Dióxido de Carbono,1248.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,807.0,715.0,2335.9049999999997,0,0
,,,,,,2019-01-17 00:00:00,Normal,TR02,Dióxido de Carbono,356.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,892.0,715.0,2335.9049999999997,0,1
,,,,,,2018-03-15 00:00:00,Normal,TR02,Dióxido de Carbono,220.0,,,,,,,,2286.0833333333335,633.8652482269504,4187.679078014185,384.4875886524824,136.0,715.0,2335.9049999999997,0,1
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Etano,1.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2025-07-30 00:00:00,Normal,TR02,Etano,1.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,0.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2024-12-30 00:00:00,Normal,TR02,Etano,2.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,1.0,0.45454545454545453,1.4849999999999999,0,1
,,,,,,2024-07-01 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,2.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,0.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR02,Etano,1.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,1.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2021-07-24 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,1.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,0.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2019-12-12 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,0.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,0.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2019-01-17 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,0.0,0.45454545454545453,1.4849999999999999,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR02,Etano,0.0,,,,,,,,0.4166666666666667,0.40296582849774343,1.6255641521598971,-0.7922308188265637,0.0,0.45454545454545453,1.4849999999999999,0,0
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Etileno,2.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,,0.5454545454545454,1.7819999999999998,0,1
,,,,,,2025-07-30 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,1.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2024-12-30 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,1.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2024-07-01 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,0.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2023-02-14 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,1.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2022-07-01 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,0.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2021-07-24 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,1.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2020-08-31 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,0.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2019-12-12 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,0.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2019-04-03 00:00:00,Normal,TR02,Etileno,1.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,1.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2019-01-17 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,1.0,0.5454545454545454,1.7819999999999998,0,0
,,,,,,2018-03-15 00:00:00,Normal,TR02,Etileno,0.0,,,,,,,,0.5,0.4835589941972921,1.9506769825918764,-0.9506769825918764,0.0,0.5454545454545454,1.7819999999999998,0,0
TR02,WEG,2016,20833,138,8100,2026-02-19 00:00:00,Normal,TR02,Hidrogênio,2.0,,,,,,,,12.416666666666666,14.264990328820117,55.21163765312701,-30.378304319793685,,16.09090909090909,52.568999999999996,0,0
,,,,,,2025-07-30 00:00:00,Normal,TR02,Hidrogênio,4.0,,,,,,,,12.416666666666666,14.264990328820117,55.21163765312701,-30.378304319793685,2.0,16.09090909090909,52.568999999999996,0,0
